apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_heavy,a_hyd,a_nC,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,b_ar,b_double,b_heavy,b_max1len,chi0,chi0_C,chi1,chi1v,chi1v_C,chi1_C,diameter,GCUT_PEOE_2,GCUT_SMR_1,GCUT_SMR_2,h_ema,h_logS,h_log_pbo,h_mr,h_pstates,Kier1,Kier2,lip_acc,lip_violation,logP(o/w),logS,mr,opr_brigid,opr_nring,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+1,PEOE_VSA+3,PEOE_VSA-0,PEOE_VSA-3,PEOE_VSA-5,PEOE_VSA_FNEG,PEOE_VSA_FPOS,PEOE_VSA_NEG,petitjean,petitjeanSC,rings,rsynth,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SMR,SMR_VSA0,SMR_VSA5,SMR_VSA6,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_vol,vsa_acc,vsa_other,Weight,weinerPath,weinerPol,zagreb,logPapp
138.94913,2,4,8,12,60,40,46,7,7,1.4860805,-2.7349899,-0.51744831,0.57024431,-0.44328502,0.51567847,2.7196603,-2.4643588,-0.38811466,0.70705056,12,6,64,4,43.019722,32.01165,28.942801,22.060637,14.79333,17.002369,19,0.05870207,-0.21345,0.15767764,15.034094,-9.2149572,12.210607,23.408175,1.9395273,50.991211,26.835587,14,2,3.7349999,-8.0719404,23.363413,40,4,3,3.9918931,-3.9918931,0.068805538,0.087881446,36.108002,111.51417,162.50203,0,81.401527,0.30856517,0.6914348,257.77246,0.42105263,0.72727275,5,0.31666666,47.174271,170.10106,189.36914,10.781946,176.43184,22.946239,154.17319,346.2475,220.92184,0.22152956,7,3.9561691,11.609122,972.99652,83.905281,77.697189,830.08398,14556,95,300,-5.49
136.65755,2,4,9,12,60,39,45,7,8,1.4860805,-2.7349086,-0.53048384,0.55081749,-0.48515478,0.52785486,2.7196472,-2.4642799,-0.37741908,0.68665785,12,6,64,4,43.019722,31.304543,28.942801,21.699883,13.939776,16.09412,19,0.059271794,-0.21233581,0.16399439,15.946795,-8.7736254,12.397429,23.158972,1.9394956,50.991211,26.835587,15,2,2.9890001,-7.88552,23.081944,40,4,3,4.2862787,-4.2862787,0.064079903,0.081845663,44.566521,133.57265,81.251015,0,81.401527,0.21450783,0.78549218,179.02521,0.42105263,0.72727275,5,0.31666666,47.174271,170.10106,210.29539,7.5963712,176.43184,22.663639,154.17319,308.51068,241.8481,0.22152956,7,3.9561691,11.609122,965.13049,86.409035,77.697189,832.05597,14556,95,300,-5.76
140.28271,3,5,8,10,60,40,46,7,7,1.4949126,-2.7350879,-0.46994743,0.44571361,-0.42951846,0.47892261,2.7197816,-2.4645193,-0.31031176,0.57977092,11,6,64,5,43.182858,32.174786,28.891489,22.408207,15.140901,16.951057,20,0.055033859,-0.207886,0.13298421,15.034542,-9.6421137,11.363224,23.464228,1.939522,50.991211,26.222221,14,2,4.5149999,-9.4780998,23.401361,39,4,3,3.9605842,-3.9605842,0.069349453,0.08857616,36.108002,111.51417,117.28508,0,81.401527,0.25443846,0.74556154,212.55551,0.44999999,0.81818181,5,0.25,47.174271,170.10106,189.36914,7.5963712,128.64822,23.17304,154.17319,312.18634,220.92184,0.22152956,7,3.9521859,11.608275,972.99652,83.905281,77.697189,832.09998,14476,98,302,-5.79
137.62914,2,4,9,11,60,38,44,9,7,1.4868065,-2.7349844,-0.45797327,0.41290593,-0.44327292,0.3653405,2.71966,-2.4643567,-0.28734756,0.64560926,11,6,64,4,43.182858,30.890329,28.836647,21.890915,13.459997,15.002368,19,0.053132292,-0.20511772,0.15766123,17.120073,-8.4646769,11.544977,23.243721,1.9593253,50.991211,26.222221,16,2,1.71,-6.4019899,23.064001,39,4,3,4.3761854,-4.3761854,0.062763423,0.080164187,56.407505,145.41362,81.251015,9.4210396,81.401527,0.22128958,0.77871042,185.94249,0.42105263,0.72727275,5,0.31666666,65.613846,170.10106,189.36914,10.781946,122.64464,22.65094,154.17319,292.4603,220.92184,0.22152956,7,3.9562411,11.608992,962.48438,93.326324,77.697189,834.07599,14555,94,302,-6.63
137.99792,2,4,9,6,60,37,44,8,8,1.4913179,-2.7350245,-0.4917044,0.47843242,-0.43383688,0.43422106,2.719661,-2.4644024,-0.33310223,0.60505164,6,7,64,4,43.182858,30.597437,28.853483,22.210138,13.882647,15.185872,18,0.056060333,-0.21065792,0.14469585,17.047108,-7.9750257,10.159322,23.075666,1.9395229,50.991211,26.222221,16,2,1.3609999,-6.5416799,22.908281,39,4,3,4.5525403,-4.5525403,0.060332105,0.077058807,51.916496,111.51417,81.251015,0,94.968445,0.22708951,0.77291048,190.08836,0.3888889,0.63636363,5,0.15000001,55.557369,193.96327,226.24829,7.5963712,88.215919,22.513041,178.0354,276.89996,263.05978,0.22152956,7,3.941925,11.610261,957.97418,97.472198,90.646713,837.07599,14501,95,302,-7.35
141.13554,3,5,8,16,62,42,48,7,7,1.3426025,-2.7348616,-0.52713346,0.57535768,-0.44065866,0.52023888,2.7196651,-2.4642069,-0.38945937,0.71166325,17,6,67,4,44.174423,33.166351,29.909126,22.465336,15.19803,17.968695,20,0.059493676,-0.21369776,0.1610828,15.025292,-10.208067,14.428042,24.105192,1.9394956,51.392738,25.945179,14,2,4.4640002,-9.6865797,24.047348,45,5,4,3.9617274,-3.9617274,0.069329441,0.088550597,36.108002,111.51417,196.32756,0,81.401527,0.34721994,0.65278006,291.59799,0.44999999,0.81818181,6,0.27419356,47.174271,170.10106,170.92957,10.781946,216.86414,23.76894,154.17319,362.23663,202.48227,0.21820509,7.0660892,3.9486105,11.706616,1002.0571,83.905281,77.697189,852.08997,15595,102,318,-5.92
145.13631,3,5,8,10,62,42,48,7,7,1.3424973,-2.8154342,-0.52713251,0.51114839,-0.43511942,0.49920866,2.8738601,-2.5599155,-0.35599756,0.64564973,11,6,67,4,44.174423,33.166351,29.909126,23.425844,16.158539,17.968695,20,0.056520417,-0.21340039,0.1610823,15.033895,-10.02352,11.363214,24.203167,1.9395193,51.392738,25.945179,14,2,4.8210001,-10.09305,24.120535,45,5,4,3.9605849,-3.9605849,0.069349438,0.088576145,36.108002,111.51417,117.28508,0,81.401527,0.25310022,0.74689978,212.55551,0.44999999,0.81818181,6,0.27419356,47.174271,170.10106,189.36914,12.007167,128.64822,23.87804,154.17319,349.92316,220.92184,0.21820509,7.0660892,3.9486105,11.706616,1002.0571,83.905281,77.697189,858.138,15595,102,318,-6.42
142.84471,2,4,9,10,62,41,47,7,8,1.3424973,-2.763824,-0.49834338,0.47840369,-0.43220434,0.48905545,2.7350044,-2.5151188,-0.33310083,0.61270136,11,6,67,4,44.174423,32.459244,29.909126,23.003195,15.158539,16.968695,20,0.055689886,-0.21071137,0.14698508,16.448465,-9.1362343,11.363188,23.928875,1.9395136,51.392738,25.945179,15,2,3.4130001,-8.6900301,23.844276,45,5,4,4.3143578,-4.3143578,0.063662857,0.081999511,36.108002,111.51417,117.28508,0,81.401527,0.25632718,0.74367279,215.05927,0.44999999,0.81818181,6,0.14516129,47.174271,181.10095,231.22166,12.007167,128.64822,23.574841,165.17308,293.31793,262.77435,0.21820509,7.0660892,3.9486105,11.706616,994.19104,86.409035,77.697189,860.10999,15595,102,318,-5.84
144.22913,3,5,8,16,63,43,49,7,7,1.3360533,-2.73493,-0.52713305,0.5779202,-0.4387562,0.51648772,2.719651,-2.464283,-0.38979581,0.71214175,17,6,68,4,44.881531,33.873459,30.409126,22.965336,15.69803,18.468695,20,0.058926158,-0.21359588,0.16108245,15.031746,-10.390224,14.428137,24.559589,1.9395155,52.372837,26.673836,14,2,4.552,-9.7480497,24.515501,45,5,4,3.9895523,-3.9895523,0.068845913,0.087933011,51.916496,111.51417,198.53609,0,81.401527,0.34338588,0.65661412,293.80652,0.44999999,0.81818181,6,0.2857143,47.174271,170.10106,189.36914,10.781946,216.86414,24.23514,154.17319,362.66547,220.92184,0.21535175,7.0874629,3.9730392,11.752791,1020.5846,83.905281,77.697189,866.117,16413,103,322,-6.02
147.32272,3,5,8,16,64,44,50,7,7,1.3277247,-2.7349887,-0.52713305,0.57916248,-0.4384847,0.51636922,2.7196603,-2.4643576,-0.38983512,0.71223068,17,6,69,4,45.588634,34.580563,30.909126,23.465336,16.19803,18.968695,20,0.058858253,-0.21357992,0.16108251,15.033669,-10.698503,14.428165,25.013979,1.9395193,53.353497,27.407425,14,2,4.994,-9.9498196,24.98341,45,5,4,3.9918931,-3.9918931,0.068805538,0.087881446,36.108002,111.51417,198.53609,0,81.401527,0.33715653,0.66284347,293.80652,0.44999999,0.81818181,6,0.296875,47.174271,170.10106,189.36914,10.781946,216.86414,24.69684,154.17319,381.53387,220.92184,0.21257895,7.1085243,4.0084939,11.796761,1039.1121,83.905281,77.697189,880.14398,17294,104,326,-6.37
145.03113,3,5,9,16,64,43,49,7,8,1.3277247,-2.7349076,-0.53367078,0.55788714,-0.48355901,0.52809918,2.7196472,-2.4642787,-0.38504192,0.69883126,17,6,69,4,45.588634,33.873459,30.909126,23.104582,15.344478,18.060446,20,0.060297448,-0.21242328,0.16513571,15.946365,-10.257191,14.614987,24.764774,1.9394819,53.353497,27.407425,15,2,4.2480001,-9.7634001,24.703087,45,5,4,4.2862787,-4.2862787,0.064079903,0.081845663,44.566521,133.57265,117.28508,0,81.401527,0.24701855,0.75298148,215.05927,0.44999999,0.81818181,6,0.296875,47.174271,170.10106,210.29539,7.5963712,216.86414,24.41424,154.17319,343.79706,241.8481,0.21257895,7.1085243,4.0084939,11.796761,1031.246,86.409035,77.697189,882.11597,17294,104,326,-6.5
146.00272,3,5,9,15,64,42,48,9,7,1.3283309,-2.7349832,-0.45797327,0.41294834,-0.43846914,0.46876332,2.7196603,-2.4643555,-0.28744575,0.64574361,16,6,69,4,45.751774,33.459244,30.802973,23.295614,14.864697,16.968695,20,0.053132657,-0.20514265,0.16108242,17.119648,-9.9482222,13.762536,24.849525,1.9593168,53.353497,26.833462,16,2,2.9690001,-8.27987,24.687832,44,5,4,4.3761854,-4.3761854,0.062763423,0.080164187,56.407505,145.41362,117.28508,9.4210396,81.401527,0.25331062,0.74668938,221.97655,0.44999999,0.81818181,6,0.296875,65.613846,170.10106,189.36914,10.781946,163.07693,24.401541,154.17319,327.74664,220.92184,0.21257895,7.1085243,4.0085588,11.796647,1028.5999,93.326324,77.697189,884.13599,17293,103,328,-6.05
146.37151,2,4,9,10,64,41,48,8,8,1.3320094,-2.7350233,-0.49854013,0.47848171,-0.43400055,0.48908195,2.7196612,-2.4644012,-0.33317882,0.61275768,11,7,69,4,45.751774,33.166351,30.819809,23.61484,15.287347,17.152199,20,0.056940205,-0.21075439,0.14703369,17.046684,-9.4585743,12.376881,24.681471,1.9395127,53.353497,26.833462,16,2,2.6199999,-8.4195604,24.53249,44,5,4,4.5525403,-4.5525403,0.060332105,0.077058807,51.916496,111.51417,117.28508,0,94.968445,0.25898871,0.74101132,226.12244,0.44999999,0.81818181,6,0.140625,55.557369,193.96327,226.24829,7.5963712,128.64822,24.263639,178.0354,312.18634,263.05978,0.21257895,7.1085243,3.9977603,11.797657,1024.0897,97.472198,90.646713,887.13599,17235,104,328,-6.47
111.33403,2,4,7,6,49,30,35,6,7,2.0038559,-2.7041838,-0.47606245,0.44607106,-0.42381904,0.40008608,2.720206,-2.4495955,-0.27641824,0.5654912,6,6,51,4,36.249985,24.819262,23.263365,17.614021,10.608879,11.763222,17,0.043255255,-0.20777979,0.13625641,13.217268,-7.4289021,9.3695087,18.950304,1,43.404846,21.639183,13,2,2.737,-6.9941001,18.92972,28,2,3,3.7435853,-3.7435853,0.073368728,0.093238376,4.5197463,125.11412,31.616989,0,81.401527,0.22127783,0.77872217,156.46938,0.35294119,0.54545456,3,0.12244898,44.049957,170.10106,94.68457,7.5963712,70.572739,18.53384,154.17319,202.22275,126.23727,0.25355992,6.6724253,3.7765975,11.016622,789.13782,83.905281,77.697189,705.297,8427,80,242,-5.25
116.7192,3,5,6,6,50,32,37,6,6,2.0039716,-2.7082875,-0.50640458,0.47899956,-0.43306455,0.43501821,2.7203338,-2.4517844,-0.28242287,0.60608077,6,6,52,5,36.957088,26.233475,23.763365,18.624205,12.315986,13.470329,17,0.048242357,-0.21055444,0.15176103,11.864602,-8.4394369,9.3696642,19.678999,1,44.39719,22.395555,12,2,4.658,-8.4108801,19.673239,28,2,3,3.3971481,-3.3971481,0.080850787,0.091755398,4.5197463,67.397217,31.616989,0,81.401527,0.21273887,0.78726113,153.96561,0.35294119,0.54545456,3,0.14,44.049957,159.10117,73.758316,7.5963712,70.572739,19.29874,143.17329,258.82797,105.31101,0.24958064,6.7004399,3.8090384,11.074124,815.53137,81.401527,77.697189,717.35199,8951,81,246,-5.27
117.57203,3,5,6,12,52,34,39,6,6,1.682024,-2.7031779,-0.54221195,0.55860156,-0.46510357,0.54762745,2.7202232,-2.4488726,-0.3676748,0.72624034,12,6,55,4,37.948654,27.225039,24.781004,18.681335,12.373116,14.487967,17,0.059354935,-0.21444173,0.17548427,11.855335,-9.0049267,12.434483,20.319963,1,44.711407,22.0741,12,2,4.6069999,-8.61936,20.31951,34,3,3,3.3982913,-3.3982913,0.080823585,0.09172453,4.5197463,67.397217,110.65946,0,81.401527,0.32000118,0.67999882,233.00809,0.35294119,0.54545456,4,0.17307693,44.049957,159.10117,55.318733,10.781946,158.78867,19.89464,143.17329,308.87823,86.871437,0.24540348,6.7813597,3.8282547,11.188786,844.59198,81.401527,77.697189,737.34198,9866,85,262,-5.48
121.57278,3,5,6,6,52,34,39,6,6,1.6818434,-2.8153405,-0.54210871,0.52438271,-0.45360589,0.48548892,2.8738699,-2.559839,-0.31107983,0.66573596,6,6,55,4,37.948654,27.225039,24.781004,19.641842,13.333624,14.487967,17,0.054603275,-0.21415976,0.16620976,11.863955,-8.8207788,9.3696547,20.417938,1,44.711407,22.0741,12,2,4.9640002,-9.0258303,20.393894,34,3,3,3.3971491,-3.3971491,0.080850765,0.091755375,4.5197463,67.397217,31.616989,0,81.401527,0.21144836,0.78855163,153.96561,0.35294119,0.54545456,4,0.17307693,44.049957,159.10117,73.758316,12.007167,70.572739,20.00374,143.17329,296.56479,105.31101,0.24540348,6.7813597,3.8282547,11.188786,844.59198,81.401527,77.697189,743.38995,9866,85,262,-6.01
119.2812,3,5,7,6,52,33,38,6,7,1.6818434,-2.7634068,-0.53672433,0.51186287,-0.43945274,0.4699364,2.7350373,-2.5149117,-0.28829625,0.64661509,6,6,55,4,37.948654,26.517933,24.781004,19.219193,12.333624,13.487967,17,0.053223107,-0.2134409,0.16567659,13.27855,-7.9334254,9.369628,20.143646,1,44.711407,22.0741,13,2,3.556,-7.6228099,20.115875,34,3,3,3.7509222,-3.7509222,0.073225223,0.094316877,4.5197463,67.397217,31.616989,0,81.401527,0.21512465,0.78487533,156.46938,0.35294119,0.54545456,4,0.01923077,44.049957,170.10106,115.61083,12.007167,70.572739,19.700541,154.17319,239.95956,147.16353,0.24540348,6.7813597,3.8282547,11.188786,836.72589,83.905281,77.697189,745.362,9866,85,262,-5.39
120.61478,3,5,7,6,52,33,38,6,7,2.0689585,-2.7081392,-0.46906945,0.44526747,-0.41615567,0.40001911,2.720299,-2.4526021,-0.2756255,0.56323957,6,6,54,4,38.534439,27.10372,24.657213,19.007868,12.002726,13.157069,17,0.043232564,-0.20368895,0.1336821,13.215725,-8.3508472,9.369504,20.313459,1,46.382717,23.283419,13,2,4.151,-8.2263098,20.310749,28,2,3,3.7435865,-3.7435865,0.073368706,0.093238346,4.5197463,125.11412,31.616989,0,81.401527,0.20736979,0.7926302,156.46938,0.35294119,0.54545456,3,0.11538462,44.049957,170.10106,94.68457,12.007167,70.572739,19.91194,154.17319,221.09116,126.23727,0.24202083,6.7548876,3.7835388,11.196103,844.72028,83.905281,77.697189,747.37799,9720,84,256,-5.34
120.66561,3,5,6,12,53,35,40,6,6,1.6660932,-2.7044022,-0.5421859,0.55932522,-0.46390182,0.54497176,2.7202094,-2.4495332,-0.3677358,0.7243048,12,6,56,4,38.655762,27.932146,25.281004,19.181335,12.873116,14.987967,18,0.059210651,-0.21436951,0.17548649,11.861801,-9.1874065,12.434577,20.774361,1,45.698978,22.811941,12,2,4.6950002,-8.68083,20.788637,34,3,3,3.4261162,-3.4261162,0.080167189,0.090979598,20.328241,67.397217,112.868,0,81.401527,0.31617004,0.68382996,235.21663,0.3888889,0.63636363,4,0.18867925,44.049957,159.10117,73.758316,10.781946,158.78867,20.36084,143.17329,309.30707,105.31101,0.24170427,6.8073549,3.8827219,11.240277,863.11945,81.401527,77.697189,751.36896,10537,86,266,-5.65
125.99996,3,5,6,6,53,35,40,6,6,2.0721929,-2.7150922,-0.50282151,0.47819367,-0.418845,0.43492794,2.720598,-2.4571548,-0.28087097,0.60438347,6,6,55,5,39.241547,28.517933,25.157213,20.018051,13.709832,14.864176,17,0.048191737,-0.20513859,0.15046819,11.863076,-9.3612165,9.3696594,21.042154,1,47.375866,24.0448,12,3,6.072,-9.6430902,21.050636,28,2,4,3.3971493,-3.3971493,0.080850758,0.091755368,4.5197463,67.397217,31.616989,0,81.401527,0.19965561,0.80034441,153.96561,0.35294119,0.54545456,3,0.13207547,44.049957,159.10117,73.758316,12.007167,70.572739,20.67684,143.17329,277.69638,105.31101,0.23842676,6.7813597,3.8100286,11.250922,871.11383,81.401527,77.697189,759.43298,10273,85,260,-7.39
123.7592,3,5,6,12,54,36,41,6,6,1.6482099,-2.705617,-0.54218268,0.55953133,-0.46371672,0.54488623,2.7202187,-2.450202,-0.36774322,0.7239238,12,6,57,4,39.362869,28.639254,25.781004,19.681335,13.373116,15.487967,19,0.059188575,-0.21435401,0.17548184,11.863728,-9.4957809,12.434605,21.22875,1,46.686981,23.555555,12,2,5.1370001,-8.8825998,21.257441,34,3,3,3.428457,-3.428457,0.08011245,0.090917476,4.5197463,67.397217,112.868,0,81.401527,0.30959147,0.69040853,235.21663,0.42105263,0.72727275,4,0.2037037,44.049957,159.10117,73.758316,10.781946,158.78867,20.82254,143.17329,328.17548,105.31101,0.23812568,6.83289,3.9454176,11.289298,881.64691,81.401527,77.697189,765.396,11261,87,270,-6
121.46761,3,5,7,12,54,35,40,6,7,1.6482099,-2.7040002,-0.55295187,0.54945505,-0.50618392,0.53456169,2.7202055,-2.4494967,-0.35670331,0.7469303,12,6,57,4,39.362869,27.932146,25.781004,19.320581,12.519563,14.579719,19,0.060248278,-0.21351403,0.16862383,12.776558,-9.0540123,12.621428,20.979548,1,46.686981,23.555555,13,2,4.3909998,-8.6961803,20.975294,34,3,3,3.7228429,-3.7228429,0.073777512,0.088191099,12.978266,89.455688,31.616989,0,81.401527,0.20616291,0.79383707,156.46938,0.42105263,0.72727275,4,0.2037037,44.049957,159.10117,94.68457,7.5963712,158.78867,20.53994,143.17329,290.43866,126.23727,0.23812568,6.83289,3.9454176,11.289298,873.78082,83.905281,77.697189,767.36798,11261,87,270,-6.3
122.4392,3,5,7,11,54,34,39,8,6,1.6490916,-2.7054892,-0.48424804,0.44605199,-0.44535145,0.40021077,2.7202184,-2.450182,-0.27641085,0.66801524,11,6,57,4,39.526005,27.517933,25.67485,19.511614,12.039783,13.487967,19,0.043255039,-0.2077949,0.17015488,13.949718,-8.7454996,11.768976,21.064297,1.0102092,46.686981,22.962986,14,2,3.112,-7.2126498,20.958773,33,3,3,3.8127494,-3.8127494,0.072037809,0.081753783,24.819252,101.29668,31.616989,9.4210396,81.401527,0.21367742,0.78632259,163.38666,0.42105263,0.72727275,4,0.2037037,62.489536,159.10117,73.758316,10.781946,105.00145,20.527241,143.17329,274.38828,105.31101,0.23812568,6.83289,3.9455156,11.289133,871.1347,90.822563,77.697189,769.388,11260,86,272,-5.56
122.80799,2,4,7,6,54,33,39,7,7,1.6547699,-2.7065532,-0.53679729,0.51194966,-0.4424518,0.46995106,2.7202194,-2.4506221,-0.28843567,0.64669627,6,7,57,4,39.526005,27.225039,25.691687,19.830837,12.462432,13.671471,18,0.053229753,-0.21347037,0.16727512,13.876746,-8.2557812,10.383321,20.896242,1,46.686981,22.962986,14,2,2.763,-7.3523402,20.80405,33,3,3,3.9891045,-3.9891045,0.068853073,0.080148034,20.328241,67.397217,31.616989,0,94.968445,0.22002138,0.77997863,167.53253,0.3888889,0.63636363,4,0.018518519,52.433056,182.96339,110.63747,7.5963712,70.572739,20.389339,167.03551,258.82797,147.44896,0.23812568,6.83289,3.9293435,11.290783,866.62451,94.968445,90.646713,772.388,11212,87,272,-6.44
126.85278,3,5,6,12,55,37,42,6,6,1.7396655,-2.7062349,-0.54205489,0.55397338,-0.45250112,0.54381305,2.7203331,-2.4510396,-0.36714864,0.71167278,12,6,58,4,40.233112,29.509497,26.17485,20.075182,13.766962,15.881814,17,0.055470534,-0.20984447,0.17271063,11.85382,-9.9268684,12.434478,21.683119,1,47.675388,23.700937,12,3,6.0209999,-9.8515701,21.699144,34,3,4,3.3982925,-3.3982925,0.080823563,0.0917245,4.5197463,67.397217,110.65946,0,81.401527,0.30043343,0.69956654,233.00809,0.35294119,0.54545456,4,0.16363636,44.049957,159.10117,55.318733,15.192742,158.78867,21.272739,143.17329,327.74664,86.871437,0.23466173,6.8579812,3.8237853,11.359673,900.17438,81.401527,77.697189,779.42297,11237,89,276,-6.63
124.5612,3,5,7,12,55,36,41,6,7,1.7355506,-2.7043238,-0.53682041,0.54943579,-0.44358322,0.51588553,2.7202053,-2.4496655,-0.35645682,0.70723212,12,6,58,4,40.069973,28.639254,26.319008,19.709156,12.704014,14.818865,18,0.05757045,-0.21333686,0.16726649,13.207558,-9.1116886,12.434432,21.408825,1,47.675388,24.304758,13,2,4.2719998,-8.4962597,21.460594,34,3,3,3.7719779,-3.7719779,0.072819114,0.092536554,20.328241,125.11412,112.868,0,81.401527,0.30682772,0.69317228,237.72038,0.3888889,0.63636363,4,0.10909091,44.049957,170.10106,94.68457,10.781946,158.78867,20.981039,154.17319,309.30707,126.23727,0.23466173,6.8579812,3.8294306,11.360021,892.30829,83.905281,77.697189,781.39496,11277,89,274,-5.94
130.85355,3,5,6,6,55,37,42,6,6,1.7394937,-2.8162937,-0.54194874,0.52374506,-0.44049484,0.48370337,2.8739629,-2.5606508,-0.30934936,0.66222548,6,6,58,4,40.233112,29.509497,26.17485,21.03569,14.72747,15.881814,17,0.05253033,-0.20981474,0.1661963,11.862431,-9.7425747,9.3696499,21.781096,1,47.675388,23.700937,12,3,6.3779998,-10.25804,21.770584,34,3,4,3.39715,-3.39715,0.080850743,0.091755345,4.5197463,67.397217,31.616989,0,81.401527,0.19851851,0.80148149,153.96561,0.35294119,0.54545456,4,0.16363636,44.049957,159.10117,73.758316,16.417963,70.572739,21.38184,143.17329,315.43317,105.31101,0.23466173,6.8579812,3.8237853,11.359673,900.17438,81.401527,77.697189,785.47101,11237,89,276,-7.1
128.56197,3,5,7,6,55,36,41,6,7,1.7394937,-2.7666242,-0.53654462,0.51101047,-0.42003781,0.46981981,2.7371328,-2.5173314,-0.28597766,0.64542383,6,6,58,4,40.233112,28.802389,26.17485,20.613039,13.72747,14.881814,17,0.052340947,-0.20669444,0.16566184,13.277022,-8.8552494,9.3696232,21.506804,1,47.675388,23.700937,13,2,4.9699998,-8.8550196,21.495146,34,3,3,3.7509232,-3.7509232,0.0732252,0.094316848,4.5197463,67.397217,31.616989,0,81.401527,0.20195635,0.79804367,156.46938,0.35294119,0.54545456,4,0.018181818,44.049957,170.10106,115.61083,16.417963,70.572739,21.07864,154.17319,258.82797,147.16353,0.23466173,6.8579812,3.8237853,11.359673,892.30829,83.905281,77.697189,787.44299,11237,89,276,-5.22
129.94638,3,5,6,12,56,38,43,6,6,1.7400299,-2.7085679,-0.54219431,0.55639458,-0.46427879,0.54320556,2.7203321,-2.4519212,-0.36701322,0.72119147,12,6,59,5,40.777081,30.053467,26.819008,20.719339,14.41112,16.525972,18,0.058386516,-0.21422301,0.17545751,11.855056,-10.121844,12.434587,22.13752,1,48.664177,25.059376,12,3,6.1929998,-9.9130402,22.201136,34,3,4,3.4255407,-3.4255407,0.080183573,0.090994887,20.328241,67.397217,112.868,0,81.401527,0.29722276,0.70277721,235.21663,0.3888889,0.63636363,4,0.125,44.049957,159.10117,73.758316,10.781946,158.78867,21.745939,143.17329,365.91229,105.31101,0.23130681,6.8826432,3.8479035,11.412768,918.70184,81.401527,77.697189,793.45001,11864,90,278,-8.04
129.94638,3,5,6,12,56,38,43,6,6,1.7257797,-2.7085595,-0.54202896,0.55378598,-0.45014378,0.5413444,2.7203054,-2.4524667,-0.36735687,0.71117884,12,6,59,4,40.940216,30.216602,26.67485,20.575182,14.266962,16.381813,18,0.055281132,-0.20982328,0.17271015,11.860278,-10.109236,12.434572,22.137518,1,48.664177,24.444445,12,3,6.1090002,-9.9130402,22.16736,34,3,4,3.4261174,-3.4261174,0.080167159,0.090979569,20.328241,67.397217,112.868,0,81.401527,0.29722276,0.70277721,235.21663,0.3888889,0.63636363,4,0.17857143,44.049957,159.10117,73.758316,15.192742,158.78867,21.738939,143.17329,328.17548,105.31101,0.23130681,6.8826432,3.8727674,11.408988,918.70184,81.401527,77.697189,793.45001,11946,90,280,-5.36
133.03996,3,5,6,12,57,39,44,6,6,1.7097065,-2.710803,-0.54202574,0.55375624,-0.44985515,0.54126704,2.7203238,-2.4539368,-0.36738381,0.71140283,12,6,60,4,41.647324,30.92371,27.17485,21.075182,14.766962,16.881813,19,0.055261955,-0.20982237,0.17270641,11.862203,-10.417576,12.4346,22.591908,1,49.653332,25.193336,12,3,6.5510001,-10.11481,22.635307,34,3,4,3.4284582,-3.4284582,0.080112427,0.090917453,4.5197463,67.397217,112.868,0,81.401527,0.29140177,0.7085982,235.21663,0.42105263,0.72727275,4,0.19298245,44.049957,159.10117,73.758316,15.192742,158.78867,22.20064,143.17329,347.04388,105.31101,0.22805569,6.9068904,3.9315438,11.455861,937.22931,81.401527,77.697189,807.47699,12711,91,284,-7.97
130.74837,3,5,7,12,57,38,43,6,7,1.7097065,-2.7077935,-0.55284482,0.54935771,-0.50614142,0.53420985,2.7202983,-2.4523869,-0.3561708,0.71159744,12,6,60,4,41.647324,30.216602,27.17485,20.714428,13.913409,15.973565,19,0.053609964,-0.21007022,0.1686177,12.775023,-9.9760008,12.621424,22.342703,1,49.653332,25.193336,13,2,5.8049998,-9.9283895,22.355808,34,3,4,3.7228441,-3.7228441,0.073777489,0.088191077,12.978266,89.455688,31.616989,0,81.401527,0.19403797,0.80596203,156.46938,0.42105263,0.72727275,4,0.19298245,44.049957,159.10117,94.68457,12.007167,158.78867,21.918039,143.17329,309.30707,126.23727,0.22805569,6.9068904,3.9315438,11.455861,929.36322,83.905281,77.697189,809.44897,12711,91,284,-7.56
